,acc_den,acc_rnd,acc_un,rmse_den,rmse_rnd,rmse_un,x
0,-0.05613815798029553,-0.054918525767310385,-0.047883675424049296,0.9615139448617143,0.9608621033375013,0.9587556073464355,0
1,-0.05620368949459498,-0.05496715655437318,-0.03689896382749769,0.9614637116171239,0.9608895166394559,0.9548437767958688,1
2,-0.05633029415473419,-0.055043644586753114,-0.03476826931884936,0.961473222282031,0.9609234687667629,0.9537600773364421,2
3,-0.056184564090882926,-0.054836747441272336,-0.0341044816342455,0.9613526183878538,0.9608132491072395,0.95311761576618,3
4,-0.056547331580748525,-0.05491863001320737,-0.0415424280759865,0.9614091567059533,0.9608062985226221,0.9543326583993039,4
5,-0.056743822628564554,-0.055040536363323365,-0.04208396580037781,0.9615128914796927,0.9609365766522693,0.9542032510512667,5
6,-0.05748376546091645,-0.05543925295681282,-0.036106709516734344,0.9616545695103883,0.961060230767657,0.9528753652967397,6
7,-0.057674936378044064,-0.05551882668063482,-0.036501958040317264,0.9616469569247785,0.9610953931631405,0.9540282123218763,7
8,-0.05754534116446298,-0.05534601083561042,-0.04548020289062815,0.9616056670423381,0.9611008569455259,0.9559451172278325,8
9,-0.057677864834360555,-0.055374232967667206,-0.04678501162908582,0.9615240205866177,0.9610585875829415,0.9566231084652348,9
10,-0.0577796242902915,-0.05548418730963656,-0.04685338252276673,0.9616113624904288,0.9611263361742464,0.9566173884011531,10
11,-0.057870555832851965,-0.0558022370919249,-0.04748320304575234,0.9616002524828637,0.9611949363948034,0.9568841860092971,11
12,-0.05738636362383738,-0.055626665927476525,-0.04592829743431994,0.9614253384985305,0.9611450887883415,0.9565163003290753,12
13,-0.05723747437844777,-0.05517751893253223,-0.04544939957284708,0.961360073526054,0.9610364305569232,0.956558049716328,13
14,-0.05756908253843397,-0.05532057976619743,-0.04592112181539944,0.9613868746647161,0.9610625461628419,0.9568052329258261,14
15,-0.05787872593183663,-0.055484361952817196,-0.04678648161306028,0.9615148195601148,0.9611702808933295,0.9571215445582253,15
16,-0.058308900014467466,-0.055597068091757955,-0.04585659686736559,0.9616584392931211,0.9612650783077995,0.9570337425655899,16
17,-0.05835797788303179,-0.05551272049174455,-0.04615798932253975,0.9616378472689711,0.9612140109556799,0.9569981757656914,17
18,-0.059054777038113314,-0.055940816407250876,-0.04606813351564332,0.96190173522406,0.9614084031099568,0.9571473757599552,18
19,-0.05931450780527379,-0.056010417224332996,-0.045764604050697516,0.9619767068897258,0.9614471084092618,0.9570996863646763,19
20,-0.05932242592589457,-0.05580581834807934,-0.046717059765210574,0.9626004807471119,0.961446159949013,0.9574504095305864,20
21,-0.05931239307348692,-0.0558202328988487,-0.04706888877142984,0.9626190042622964,0.961433511247056,0.9583920496510506,21
22,-0.05877396800946092,-0.05560013280446197,-0.0464739266922952,0.9625278789432988,0.961391509403767,0.9586101935295053,22
23,-0.05926280977544962,-0.05581319375555566,-0.04652548610085448,0.9626513431486461,0.9614722474333931,0.9586346553527398,23
24,-0.059238493632978236,-0.055781061809276444,-0.04651348656872914,0.962621495671753,0.9614558102367798,0.9586107669444561,24
25,-0.05932308217073771,-0.05585071164631097,-0.04683352049866893,0.9626768979478838,0.9614910680215553,0.9589389996480957,25
26,-0.05970689316685829,-0.05604291761391169,-0.047180244840164004,0.9627702278898618,0.9615265669873354,0.9589353387828322,26
27,-0.059799682509410465,-0.05602118649398633,-0.046835504525235994,0.9627931170006719,0.9615383078114093,0.9590541432032004,27
28,-0.060117309098017616,-0.056129759092968266,-0.050762256933369165,0.9628462708338765,0.961572252452901,0.9599278324744402,28
29,-0.059888040650125526,-0.0560002572716836,-0.0582608232869797,0.9628055998171636,0.9615533392238598,0.961580496046945,29
30,-0.05973964871068837,-0.056028365643809336,-0.05180159815109776,0.9627671873086164,0.96157613458795,0.9592451557525916,30
31,-0.060356029337554545,-0.05633287274238011,-0.05156856807157908,0.9628916771775997,0.961673197364755,0.9591878478126092,31
32,-0.06057252047045704,-0.0564635686860414,-0.051703372971647475,0.9629958776908379,0.9617313439133188,0.9592118100267726,32
33,-0.05965640378479045,-0.05604339187045179,-0.05077707912858886,0.9628383126707472,0.9616932405767911,0.9590099145087014,33
34,-0.05885612882841678,-0.055695858399272706,-0.05315279062712253,0.9626704167778819,0.9616186436949303,0.9603016014503716,34
35,-0.05937979483591263,-0.055710477561083466,-0.05209306341623484,0.9628042940084168,0.9616599760023236,0.9599911041801734,35
36,-0.05942043975075079,-0.05578925461223118,-0.054088501115631966,0.9627565406781557,0.9616398314834951,0.9606117518334953,36
37,-0.059159246467646684,-0.05578239668133276,-0.0542795675595062,0.9626927102870233,0.9616396396853404,0.9606367122408024,37
38,-0.05863516736911791,-0.05552240666655907,-0.05079107912036369,0.9625595113688539,0.9615201556631259,0.9601040811915875,38
39,-0.05878035585813301,-0.05556544025903935,-0.04892886478515243,0.9625622365616244,0.9614975376298397,0.959828049097105,39
40,-0.05895656912743163,-0.055678745217545636,-0.04901199646437228,0.9626108026782634,0.9615996712695627,0.9599594634119873,40
41,-0.059677802137966966,-0.05609771479879037,-0.05333445434241257,0.962802823051236,0.9616411100818891,0.9611134274643764,41
42,-0.05933818267044858,-0.055983567225784944,-0.05160403848872487,0.9626792648128157,0.9615899388624097,0.9608150457348275,42
43,-0.05931432756968367,-0.05601606384955785,-0.050892703543753866,0.9627218556410337,0.9616035881612539,0.9607731399794647,43
44,-0.05916637644975096,-0.055874367321459166,-0.05134156052049576,0.9627005550974644,0.9615514990694644,0.9608796309314582,44
45,-0.05911772659561192,-0.05591165917063543,-0.05102833253055003,0.9627288117522635,0.9615663137976839,0.9608570660155099,45
46,-0.05899440959784776,-0.05583285118251098,-0.04879973181767773,0.9627372758262167,0.9615533679223797,0.9603880358812183,46
47,-0.05907238870057507,-0.05573775979811437,-0.049515692020009744,0.9626855536770281,0.9614912866805747,0.9605563205042958,47
48,-0.05840103683158726,-0.05551688976411797,-0.049924682758401735,0.9625030743867855,0.961397645141258,0.9605276793313648,48
49,-0.05826456462561161,-0.055351289854290886,-0.05266762769050772,0.9623625779581796,0.9612653507793002,0.9610771748778104,49
50,-0.05739566073895265,-0.05496621584436591,-0.046359372801901035,0.9621323022930447,0.9611393506893334,0.9596794447459079,50
51,-0.05757549470481749,-0.05507898897241408,-0.046288305818880326,0.9621543634590652,0.9611531449683397,0.9597783683659431,51
52,-0.057712818906690014,-0.055090907566874424,-0.04771468944524623,0.9621488680375176,0.961143378438803,0.9599557964089911,52
53,-0.057579484268292666,-0.05508898285357868,-0.048924600476165175,0.9621184944521295,0.9611431077505193,0.9602120067189521,53
54,-0.057583390552348804,-0.05505998669526258,-0.0493338589218585,0.962027152626826,0.9611004320734606,0.9601662536502742,54
55,-0.05805183464207981,-0.05535105352364135,-0.053492597939807277,0.9621205486623607,0.9611659503420127,0.9609836657678735,55
56,-0.0580717072575338,-0.05536902425384455,-0.05459718368983571,0.9620824336019098,0.961155827583041,0.9612921399828971,56
57,-0.058207918079167045,-0.05546032999076386,-0.05428841939438002,0.9620953686962043,0.9611739075897692,0.9612624525803644,57
58,-0.057749794803597654,-0.0552488855271663,-0.054363248911846955,0.9620018200467227,0.9611316079408505,0.961328813996006,58
59,-0.056825681215296485,-0.05465625728029413,-0.054890521795106145,0.9618380365909032,0.9610728453809223,0.9615779322216189,59
60,-0.05736802066245226,-0.055033195516468486,-0.05420008717176415,0.9618350251732903,0.9610936926525127,0.9614318548311265,60
61,-0.05758045863834503,-0.05517841936826428,-0.053904317368040154,0.961861041541499,0.9611312977199239,0.9610237621265655,61
62,-0.057966162990704,-0.0553323212145374,-0.052302729769850356,0.9619653451303791,0.9611804108014479,0.9607721308712376,62
63,-0.05772920711605139,-0.055186572338243214,-0.058376174553911246,0.96181300135636,0.9611141672636253,0.9620222650645207,63
64,-0.05667407561859708,-0.05487599265556619,-0.0599878997566424,0.9616819599647723,0.9611528878673958,0.9622841280734304,64
65,-0.056610902368248,-0.055062609427715584,-0.06411209667046441,0.9615936343549208,0.9611646152840526,0.9632086176747573,65
66,-0.05691183027491913,-0.05532750671494443,-0.06495277541034836,0.9617117899030265,0.961296192894453,0.9633427810647417,66
67,-0.05666355099175005,-0.05536697205773929,-0.06635247510990779,0.9616013335331874,0.9612562903944484,0.9638468964745939,67
68,-0.05645338366078934,-0.05516376209663717,-0.06653153121169982,0.9616515534784897,0.9612948415427276,0.9639029776289632,68
