,acc_den,acc_rnd,acc_un,rmse_den,rmse_rnd,rmse_un,x
0,-0.08609405737800524,-0.08085100554823584,-0.08518824529230222,0.9740547237427959,0.9718480118766799,0.9736306592250146,0
1,-0.08606428201880154,-0.08096187885404736,-0.0833020064483917,0.9740370590371924,0.9718756447687111,0.9731330632400303,1
2,-0.08597961952522082,-0.08102625792727236,-0.08337085927654089,0.9739760023142792,0.9718631480544158,0.9731019949843804,2
3,-0.08588995361919545,-0.08111696646092531,-0.08317145936633484,0.9739915105620292,0.9719175296430671,0.9730285472410606,3
4,-0.08619934383037631,-0.08105451664220961,-0.0882565820625437,0.9740658159552853,0.9719172633020094,0.9741501012032814,4
5,-0.0864919082789291,-0.08144007979973127,-0.08815806112112627,0.9741345160991,0.9720221364804027,0.9741294433353074,5
6,-0.08664022416428722,-0.08328631107998868,-0.08898015500174239,0.9741499805952385,0.9723808669820663,0.9742635728853308,6
7,-0.08667945829739097,-0.08336188857613977,-0.08921588830448621,0.9741437371988428,0.9723928792539318,0.9743963917658047,7
8,-0.08660425735034144,-0.08364333540578309,-0.08947607665322752,0.9741566811538129,0.9724755084754333,0.974463454785177,8
9,-0.08657551023079456,-0.08376253014511384,-0.08801115627980546,0.9741565817818236,0.9725034242483386,0.9745179175972326,9
10,-0.08648572102673105,-0.08378898305958055,-0.08827926949367364,0.9741179345290862,0.9724979256643035,0.9745638440190183,10
11,-0.08636774407436541,-0.08332967819627216,-0.08772652775559667,0.9741400962143297,0.9724257087175092,0.9744529580890617,11
12,-0.086332836744196,-0.08355307363220124,-0.08707931166322441,0.9741400295636568,0.9724758835147767,0.9740769649291422,12
13,-0.0868434669356278,-0.08049292980424623,-0.08739888204360949,0.9742899578819659,0.9718702235080451,0.974165555899059,13
14,-0.08689181126349227,-0.08050236022159833,-0.08718267732632107,0.9743252530058872,0.9718987618216542,0.974092355529004,14
15,-0.08734480004699152,-0.08085964909302645,-0.08195171986346333,0.9744422354255364,0.9719795514615799,0.9728726575564077,15
16,-0.08731841777081871,-0.08079448908484865,-0.08714151659116731,0.9744491792340377,0.9719548487366269,0.974200539369255,16
17,-0.08711017742388111,-0.08062279307738118,-0.08710133079573965,0.974421491485677,0.9719381366165062,0.9737996029061543,17
18,-0.0875085071556059,-0.0807098841019616,-0.08678949399816024,0.9744611940153496,0.9719280826381729,0.9737780799800396,18
19,-0.08728272289056296,-0.08060005178378751,-0.08741545011756574,0.9744129952161978,0.9719099630261636,0.9738745484548288,19
20,-0.08726111374594893,-0.08061540819124405,-0.08664969070104446,0.9743945606592359,0.9718988506660886,0.9740355453447845,20
21,-0.08723452411718034,-0.08062549198980404,-0.08620230795323082,0.9744116858455857,0.9719124969786248,0.9740852367911416,21
