,rmse_den,rmse_rnd,rmse_un,x
34,0.913248456371367,0.9169325429380639,0.9113176624892334,34
35,0.9123809908633542,0.9172310599090289,0.9113202186679177,35
36,0.9127329039089382,0.916964825656629,0.912234647530897,36
37,0.9126849135332606,0.9162117377084364,0.9124680716861464,37
38,0.9121234421080298,0.9165008226930846,0.9129417453753608,38
39,0.9125512119496071,0.9167952297195872,0.9129375548059115,39
40,0.9128459624018521,0.9168043874608727,0.9131694273841824,40
41,0.9127666988900601,0.9161225250393057,0.9131245086964612,41
42,0.9121654686359358,0.9161461001445512,0.9131537443003608,42
43,0.9129024840762693,0.9160135456720824,0.9132934778501345,43
44,0.9127423023093956,0.9160804050392604,0.9131753454672809,44
45,0.912615380886197,0.9159392194688645,0.9141734399188415,45
46,0.9125835510787406,0.9159678249791592,0.9141624205249113,46
47,0.9128527778552282,0.9162610567952283,0.9131461053903696,47
48,0.9127030401627474,0.9163003447278584,0.9131980230521168,48
49,0.9125577237733318,0.9145614745306796,0.9132980276294139,49
50,0.9130407889789531,0.9151740027705824,0.9135134093001194,50
51,0.9129653713265888,0.9150738142716097,0.9135039800754134,51
52,0.9125684301685928,0.9147542540186663,0.9133389012174846,52
53,0.9129038506327602,0.9123802892312631,0.9136345784770472,53
54,0.9131745547175119,0.9123471345269982,0.9135568345473637,54
55,0.9130448216069196,0.9117597503466252,0.9137993697745619,55
56,0.9130053074760165,0.9115717168406416,0.9138659198143657,56
57,0.9131731507286914,0.911109112622893,0.9145114506632772,57
58,0.9127379226440482,0.9124015649903349,0.914560003738258,58
59,0.9133016074874885,0.9119956080921382,0.9147648859592621,59
60,0.9134751923845906,0.912539463531914,0.9142496741119147,60
61,0.9133994907339389,0.9125637661857082,0.9147373158659623,61
62,0.9136335939999191,0.9124617934725352,0.9146592068542525,62
63,0.9138936823124537,0.9129952030225525,0.914564673217777,63
64,0.9144475036646591,0.912795229117346,0.9149844207213067,64
65,0.9141178415153458,0.9128783711429538,0.9151096556538449,65
66,0.9140501273776644,0.9123407462929194,0.9146969664367051,66
67,0.9137583759237766,0.9124320993346419,0.9152558033206017,67
68,0.9135793999565305,0.9125041323330793,0.9155910728346341,68
69,0.9138379167396683,0.9125895643027255,0.9151972145858198,69
70,0.913841906702947,0.9134672819130594,0.9151131136678012,70
71,0.9138574580517793,0.9133932578395628,0.9149609298715928,71
72,0.9138885760615536,0.9132925902825695,0.9149900724829613,72
73,0.913842470306139,0.9128838706705553,0.915177252568917,73
74,0.9141227883778504,0.9127105622733956,0.9148995087811865,74
75,0.9137933038005679,0.912697669340276,0.9149632950810419,75
76,0.9136288954067078,0.9125657953638333,0.9149350481606959,76
77,0.9138492005147529,0.9127449027624042,0.9151530831508812,77
78,0.9138066048475147,0.9123170390151437,0.9151697424968342,78
79,0.9135926747920406,0.9123980766916615,0.9145622465537304,79
80,0.9134422025573374,0.9123793645126155,0.9142693154003996,80
81,0.913317205871318,0.9123493860844234,0.9143747183588355,81
82,0.9132517221751355,0.9128475946917798,0.9146047887369657,82
83,0.9131923849625887,0.9126652326002183,0.914728692606243,83
84,0.9130882277801924,0.9122029442657869,0.9146983782779288,84
85,0.9132754760298332,0.9121141308313647,0.9145771105090139,85
86,0.9135087063530312,0.9121268300113073,0.914341536867046,86
87,0.9137529837331348,0.9118212060822407,0.9144416817230256,87
88,0.9140374214012714,0.9111696500730084,0.9141844492240787,88
89,0.9143844861149566,0.9111636138956776,0.9134201349874238,89
90,0.9144559593183198,0.9115204650947301,0.9145545747741639,90
91,0.9143614303613836,0.9116253656750135,0.9141249827845861,91
92,0.9142967243867746,0.9114999384091206,0.9141202200139364,92
93,0.9151835675279072,0.9111767538418793,0.9152040858332766,93
94,0.9151298295272655,0.9115774703917745,0.9150772599090571,94
95,0.9143813743297184,0.911351812994369,0.9138978016449327,95
96,0.9144605196754196,0.9112506008008723,0.9135033592649926,96
97,0.9142527248276175,0.910837183255687,0.9132884421099514,97
98,0.9147996128371091,0.9104511641449127,0.9132323124541772,98
99,0.9150222287898137,0.9103394844540578,0.9129687948415647,99
