,acc_den,acc_rnd,acc_un,rmse_den,rmse_rnd,rmse_un,x
0,-0.06246522861482866,-0.07160048398201484,-0.0617849006377978,0.9375457189291332,0.943544469719555,0.9398217650988611,0
1,-0.06305693193297707,-0.0725566820028434,-0.0626978826893218,0.9377819199553368,0.9437258230676048,0.940441686567595,1
2,-0.06235842236208076,-0.07211378873905436,-0.0638513608669078,0.937815164387771,0.94367701013454,0.940880568092259,2
3,-0.06371374349742823,-0.0725717469525764,-0.0655556897427389,0.9381600049861425,0.9438225914839298,0.9417323670627125,3
4,-0.0639232287048008,-0.07338355825308185,-0.06621967143941113,0.9382094239798784,0.9440884883078481,0.9420407739177428,4
5,-0.06363176683771614,-0.07347176898056944,-0.06830533270846756,0.9383185903076954,0.9441512360691613,0.9426037060005981,5
6,-0.06493369362631665,-0.07467851085655727,-0.07022885421216532,0.9386086981341426,0.9444984777394267,0.9432746784489989,6
7,-0.06524139408055839,-0.0756123146528681,-0.06830702482608468,0.9385102325778989,0.944667265992054,0.9427405152094532,7
8,-0.06881793748209075,-0.07605160580084551,-0.06820040528657101,0.9392592775932812,0.9448166982320183,0.9427987671538296,8
9,-0.0699441753225696,-0.07696241911817531,-0.06907117097635183,0.939617910428667,0.945124745826379,0.9432283698384236,9
10,-0.0726319280017691,-0.07737710647033079,-0.06840868900203168,0.9399374264208845,0.9452208678936977,0.9431579589107302,10
11,-0.07116871127010455,-0.07603563482584588,-0.06875106994707672,0.9397112931629142,0.9449993779434914,0.9433248121538473,11
12,-0.0687474478031645,-0.07514520498567936,-0.06895909542125112,0.9389051493993437,0.9447018823826874,0.9434095654096493,12
13,-0.06725518358701751,-0.07467158659834794,-0.07050492202482361,0.938645743411995,0.9447079059100676,0.9440763356737094,13
14,-0.06815436037568506,-0.07542384958177663,-0.07062288941702839,0.9389311497448747,0.9449436729761092,0.9443726766779602,14
15,-0.06643777154303895,-0.07538431115000217,-0.0707621540970671,0.938579367226519,0.9450289669482562,0.9446998522050885,15
16,-0.06562605700059744,-0.07539055112370163,-0.07207216065668064,0.9386026223064485,0.9450624731823314,0.9449632282631415,16
