,acc_den,acc_rnd,acc_un,rmse_den,rmse_rnd,rmse_un,x
0,-0.13020243844082824,-0.07469435204921382,-0.12593289935402405,0.97761846359815,0.9658688473362773,0.9752801986816655,0
1,-0.12730166227586348,-0.07622043801913346,-0.11238997208483502,0.9778842496827583,0.9669160238009695,0.9711972268035173,1
2,-0.1217295213388568,-0.07535104288702549,-0.10388172743318773,0.9756130935316725,0.9665953719264749,0.9682720796110186,2
3,-0.12319024048791703,-0.07559913285078232,-0.10798753674386138,0.9776434169717293,0.9674822552798903,0.969973605850639,3
4,-0.12109165478232327,-0.07694457051949438,-0.10361262504010653,0.9762975970624079,0.9676728890376427,0.9687880620145544,4
5,-0.1223021260647195,-0.07840514329172185,-0.10973555916735157,0.9770199615830345,0.9680924469638191,0.9703901245673211,5
6,-0.12177876739778208,-0.07847774918624173,-0.10689348409651825,0.9762509220004865,0.9679824640566397,0.9702466638309837,6
7,-0.1278625694940383,-0.08166277934672565,-0.10449585481220058,0.9770890367398545,0.9687971108250434,0.9706881510488851,7
8,-0.12087256723781373,-0.08115097529144134,-0.10095350280247956,0.9760284362109898,0.9686545123769381,0.9699179870093044,8
9,-0.11511025251061649,-0.07780730874130566,-0.10371854221422885,0.9751398209444149,0.967494023991289,0.970424806384192,9
10,-0.10269981429182813,-0.07484653682939138,-0.09970714663327036,0.9730069168199624,0.9674685215053045,0.970333049416988,10
11,-0.10094230676223788,-0.07479418744684152,-0.09244934793126168,0.9731103182009937,0.9677115400192352,0.9692819377853434,11
12,-0.09774933127064842,-0.0742814505816356,-0.08829808679519216,0.9712084725646176,0.9669161823892862,0.9678998856449492,12
13,-0.09553077599970891,-0.07391613603736345,-0.09439882854034609,0.9706330841507228,0.96708154713564,0.9676178083215565,13
14,-0.09080901775363823,-0.07354031792381725,-0.09366238898275092,0.9690951327202677,0.9670535022153639,0.9671629624245657,14
15,-0.0950727417712993,-0.07317672050016044,-0.09489904788449381,0.970534171103472,0.9665161587941903,0.9680096145867447,15
16,-0.09073389239284763,-0.07227536538606891,-0.09423404279009585,0.9694752755416317,0.9666499889986282,0.9671020000398656,16
17,-0.09755104403769224,-0.07514815927093288,-0.09402725251329017,0.9705509904156688,0.9671846075003001,0.9675569188382742,17
18,-0.0962988145244214,-0.07460152469717611,-0.10225762312048296,0.9716863170974108,0.967183967879257,0.9707260140954943,18
19,-0.09742644049693681,-0.0752295992498761,-0.1058601429539606,0.971010999470856,0.9673554525114172,0.9722501513464273,19
20,-0.09741660524366574,-0.07479506562037304,-0.11556805895737424,0.9711335696156429,0.9673294215415539,0.9739568705519449,20
21,-0.0978066558499203,-0.07452468297308398,-0.11167803590191007,0.9714549369502139,0.9675223307924333,0.9725204038244306,21
22,-0.09498838507828258,-0.07357626332113655,-0.11170428139756419,0.9711430197501408,0.9674146106493227,0.9721289296061932,22
23,-0.08983702363493408,-0.07198753304123143,-0.11223290895079051,0.9698798524749608,0.96714773597724,0.9731679544993869,23
24,-0.0884217992051312,-0.07230316948484053,-0.10803141820229673,0.9694977478981854,0.9674726428475965,0.97318189824539,24
